layer,difficulty,dist_to_boundary_m,gold_label,exact_label,exact_correct,bs_label,bs_correct,bs_abstain,bs_confidence,risk_label,risk_correct,risk_abstain,dist_bin
county,easy,2222.120425701917,17053,17053,True,17053,True,False,1.0,17053,True,False,>500m
tract,easy,3106.5914493264577,13033950400,13033950400,True,13033950400,True,False,1.0,13033950400,True,False,>500m
tract,edge,53.578828758929305,48189950600,48189950600,True,48189950600,True,False,1.0,48189950600,True,False,50-100m
zcta,hard,94.99339797629787,11797,11797,True,11797,True,False,1.0,11797,True,False,50-100m
tract,easy,511.4333095687225,12057001500,12057001500,True,12057001500,True,False,1.0,12057001500,True,False,>500m
county,easy,765.1169969436495,39117,39117,True,39117,True,False,1.0,39117,True,False,>500m
zcta,easy,825.2491786111518,33462,33462,True,33462,True,False,1.0,33462,True,False,>500m
county,hard,22.4638265074265,39037,39037,True,39037,True,False,1.0,,False,True,10-25m
zcta,hard,62.36872605485908,77326,77326,True,77326,True,False,1.0,77326,True,False,50-100m
zcta,boundary,9.95351775735014,77448,77448,True,77448,True,True,0.86,,False,True,0-10m
tract,hard,44.15097666147213,06073009602,06073009602,True,06073009602,True,False,1.0,06073009602,True,False,25-50m
zcta,medium,276.1902243195438,92706,92706,True,92706,True,False,1.0,92706,True,False,100-500m
tract,medium,360.2892564432946,06065045222,06065045222,True,06065045222,True,False,1.0,06065045222,True,False,100-500m
zcta,edge,25.848560682104335,45381,45381,True,45381,True,False,1.0,45381,True,False,25-50m
tract,hard,52.30969786237309,06075012602,06075012602,True,06075012602,True,False,1.0,06075012602,True,False,50-100m
county,easy,9660.608667629369,12043,12043,True,12043,True,False,1.0,12043,True,False,>500m
tract,medium,388.9777024703534,48135001600,48135001600,True,48135001600,True,False,1.0,48135001600,True,False,100-500m
tract,hard,57.98072317487661,12121970301,12121970301,True,12121970301,True,False,1.0,12121970301,True,False,50-100m
zcta,hard,83.02547200917864,78013,78013,True,78013,True,False,1.0,78013,True,False,50-100m
zcta,boundary,9.480212110193946,77091,77091,True,77091,True,True,0.7,,False,True,0-10m
tract,hard,92.87437574405298,48139060220,48139060220,True,48139060220,True,False,1.0,48139060220,True,False,50-100m
zcta,hard,60.84866286203594,78644,78644,True,78644,True,False,1.0,78644,True,False,50-100m
county,easy,7003.462003004972,42055,42055,True,42055,True,False,1.0,42055,True,False,>500m
county,hard,45.87055186184742,48213,48213,True,48213,True,False,1.0,48213,True,False,25-50m
county,easy,4729.237166422771,48429,48429,True,48429,True,False,1.0,48429,True,False,>500m
zcta,hard,10.90209389440082,14477,14477,True,14477,True,False,1.0,,False,True,10-25m
zcta,medium,337.9149857287686,32765,32765,True,32765,True,False,1.0,32765,True,False,100-500m
county,medium,419.6829926479368,13263,13263,True,13263,True,False,1.0,13263,True,False,100-500m
zcta,easy,1516.420388454857,78677,78677,True,78677,True,False,1.0,78677,True,False,>500m
zcta,hard,64.76605470705235,90013,90013,True,90013,True,False,1.0,90013,True,False,50-100m
county,easy,10173.799262458224,48459,48459,True,48459,True,False,1.0,48459,True,False,>500m
tract,hard,59.67120004015594,06113011211,06113011211,True,06113011211,True,False,1.0,06113011211,True,False,50-100m
zcta,medium,320.8692233996585,32465,32465,True,32465,True,False,1.0,32465,True,False,100-500m
zcta,medium,337.2262684651657,76247,76247,True,76247,True,False,1.0,76247,True,False,100-500m
tract,easy,772.9444775162061,12019031108,12019031108,True,12019031108,True,False,1.0,12019031108,True,False,>500m
zcta,hard,35.46456571311933,77865,77865,True,77865,True,False,1.0,77865,True,False,25-50m
zcta,medium,232.9327953430086,61013,61013,True,61013,True,False,1.0,61013,True,False,100-500m
tract,hard,63.52375339008757,06037191301,06037191301,True,06037191301,True,False,1.0,06037191301,True,False,50-100m
tract,hard,64.2499664392868,39011040900,39011040900,True,39011040900,True,False,1.0,39011040900,True,False,50-100m
tract,edge,35.83130471092037,48499950700,48499950700,True,48499950700,True,False,1.0,48499950700,True,False,25-50m
county,easy,2529.5577031166713,48501,48501,True,48501,True,False,1.0,48501,True,False,>500m
county,easy,1579.2585942910794,48287,48287,True,48287,True,False,1.0,48287,True,False,>500m
county,easy,19089.35302417693,48283,48283,True,48283,True,False,1.0,48283,True,False,>500m
zcta,hard,99.35732445032521,75249,75249,True,75249,True,False,1.0,75249,True,False,50-100m
tract,medium,490.1605464738064,12103024906,12103024906,True,12103024906,True,False,1.0,12103024906,True,False,100-500m
tract,easy,805.4886067013515,48469001504,48469001504,True,48469001504,True,False,1.0,48469001504,True,False,>500m
county,easy,1786.3815590122122,12043,12043,True,12043,True,False,1.0,12043,True,False,>500m
tract,easy,536.5095337997062,48453030400,48453030400,True,48453030400,True,False,1.0,48453030400,True,False,>500m
county,easy,15713.615469616554,48133,48133,True,48133,True,False,1.0,48133,True,False,>500m
tract,medium,108.03116512688412,48485010600,48485010600,True,48485010600,True,False,1.0,48485010600,True,False,100-500m
tract,medium,280.89340258859136,04013116615,04013116615,True,04013116615,True,False,1.0,04013116615,True,False,100-500m
zcta,hard,42.705172231142804,30173,30173,True,30173,True,False,1.0,30173,True,False,25-50m
tract,hard,92.26750808655089,12095014609,12095014609,True,12095014609,True,False,1.0,12095014609,True,False,50-100m
tract,medium,390.11344079632636,12099000218,12099000218,True,12099000218,True,False,1.0,12099000218,True,False,100-500m
tract,hard,96.97507316825514,12031014703,12031014703,True,12031014703,True,False,1.0,12031014703,True,False,50-100m
zcta,easy,2259.258808708216,30183,30183,True,30183,True,False,1.0,30183,True,False,>500m
tract,hard,26.022547712111592,39049002100,39049002100,True,39049002100,True,False,1.0,39049002100,True,False,25-50m
zcta,easy,705.9371414713613,43758,43758,True,43758,True,False,1.0,43758,True,False,>500m
tract,medium,101.69584057514548,36081008700,36081008700,True,36081008700,True,False,1.0,36081008700,True,False,100-500m
county,medium,174.8115542923179,48195,48195,True,48195,True,False,1.0,48195,True,False,100-500m
county,medium,334.75373230606255,48307,48307,True,48307,True,False,1.0,48307,True,False,100-500m
tract,medium,177.9390949966889,06059110606,06059110606,True,06059110606,True,False,1.0,06059110606,True,False,100-500m
zcta,medium,216.96477770122496,45245,45245,True,45245,True,False,1.0,45245,True,False,100-500m
county,medium,268.83587858117085,48129,48129,True,48129,True,False,1.0,48129,True,False,100-500m
county,boundary,7.207650075841337,39103,39103,True,39103,True,True,0.69,,False,True,0-10m
zcta,easy,1837.4236394659495,44452,44452,True,44452,True,False,1.0,44452,True,False,>500m
tract,easy,678.8781070143154,39017010901,39017010901,True,39017010901,True,False,1.0,39017010901,True,False,>500m
county,easy,13892.846329845865,17179,17179,True,17179,True,False,1.0,17179,True,False,>500m
tract,easy,501.17807832796956,48027023104,48027023104,True,48027023104,True,False,1.0,48027023104,True,False,>500m
county,medium,417.5428092571806,48101,48101,True,48101,True,False,1.0,48101,True,False,100-500m
county,easy,19562.548677768664,48173,48173,True,48173,True,False,1.0,48173,True,False,>500m
tract,edge,69.08091312643967,48179950100,48179950100,True,48179950100,True,False,1.0,48179950100,True,False,50-100m
tract,hard,99.70515536013502,39109365301,39109365301,True,39109365301,True,False,1.0,39109365301,True,False,50-100m
tract,medium,439.16767265466024,39025040206,39025040206,True,39025040206,True,False,1.0,39025040206,True,False,100-500m
zcta,hard,76.99978114342065,77978,77978,True,77978,True,False,1.0,77978,True,False,50-100m
tract,medium,105.12933119580173,39035170202,39035170202,True,39035170202,True,False,1.0,39035170202,True,False,100-500m
zcta,hard,79.45718765907324,76078,76078,True,76078,True,False,1.0,76078,True,False,50-100m
county,easy,4328.972475400203,39089,39089,True,39089,True,False,1.0,39089,True,False,>500m
zcta,edge,12.38642545917926,32224,32224,True,32224,True,False,0.93,,False,True,10-25m
tract,hard,84.1476322652108,48105950100,48105950100,True,48105950100,True,False,1.0,48105950100,True,False,50-100m
zcta,hard,31.371561963800634,90062,90062,True,90062,True,False,1.0,90062,True,False,25-50m
zcta,medium,287.8547673982183,45433,45433,True,45433,True,False,1.0,45433,True,False,100-500m
zcta,medium,441.6172847437955,10910,10910,True,10910,True,False,1.0,10910,True,False,100-500m
tract,medium,374.2962248888249,48025950204,48025950204,True,48025950204,True,False,1.0,48025950204,True,False,100-500m
zcta,medium,198.53498076780423,98240,98240,True,98240,True,False,1.0,98240,True,False,100-500m
county,easy,2004.7806924624156,39117,39117,True,39117,True,False,1.0,39117,True,False,>500m
county,hard,66.533590253137,39049,39049,True,39049,True,False,1.0,39049,True,False,50-100m
zcta,medium,157.37978390308743,39841,39841,True,39841,True,False,1.0,39841,True,False,100-500m
tract,medium,322.719578250693,06067007204,06067007204,True,06067007204,True,False,1.0,06067007204,True,False,100-500m
tract,boundary,7.005700348855486,48085031613,48085031613,True,48085031613,True,True,0.64,,False,True,0-10m
county,edge,15.793521512139668,13273,13273,True,13273,True,False,1.0,,False,True,10-25m
zcta,hard,32.63104164175343,75785,75785,True,75785,True,False,1.0,75785,True,False,25-50m
county,medium,301.6433845716757,53071,53071,True,53071,True,False,1.0,53071,True,False,100-500m
tract,medium,290.3347608053647,12033000900,12033000900,True,12033000900,True,False,1.0,12033000900,True,False,100-500m
county,easy,6733.939466740058,48455,48455,True,48455,True,False,1.0,48455,True,False,>500m
tract,medium,450.2409763181781,48215022705,48215022705,True,48215022705,True,False,1.0,48215022705,True,False,100-500m
tract,easy,513.5907344997298,48121021514,48121021514,True,48121021514,True,False,1.0,48121021514,True,False,>500m
tract,hard,50.76447595787796,17099963100,17099963100,True,17099963100,True,False,1.0,17099963100,True,False,50-100m
zcta,medium,460.8515207809864,76021,76021,True,76021,True,False,1.0,76021,True,False,100-500m
tract,hard,81.01421618948565,39049007550,39049007550,True,39049007550,True,False,1.0,39049007550,True,False,50-100m
zcta,medium,302.2201677848314,43554,43554,True,43554,True,False,1.0,43554,True,False,100-500m
tract,medium,109.86882205603804,17031817200,17031817200,True,17031817200,True,False,1.0,17031817200,True,False,100-500m
county,easy,1479.5470437085728,42007,42007,True,42007,True,False,1.0,42007,True,False,>500m
zcta,hard,23.69456561641258,12548,12548,True,12548,True,False,1.0,,False,True,10-25m
county,medium,168.37181108837697,12121,12121,True,12121,True,False,1.0,12121,True,False,100-500m
zcta,easy,5448.535449337799,76854,76854,True,76854,True,False,1.0,76854,True,False,>500m
tract,easy,161.8053086162363,06087110602,06087110602,True,06087110602,True,False,1.0,06087110602,True,False,100-500m
county,easy,7736.470194979231,39155,39155,True,39155,True,False,1.0,39155,True,False,>500m
county,easy,5196.121874282133,48041,48041,True,48041,True,False,1.0,48041,True,False,>500m
tract,easy,502.96146020550304,04013815000,04013815000,True,04013815000,True,False,1.0,04013815000,True,False,>500m
county,medium,150.047575534995,06005,06005,True,06005,True,False,1.0,06005,True,False,100-500m
tract,hard,77.58958177168833,36103159204,36103159204,True,36103159204,True,False,1.0,36103159204,True,False,50-100m
county,medium,242.53825328518224,48477,48477,True,48477,True,False,1.0,48477,True,False,100-500m
tract,medium,150.705210624024,12081001204,12081001204,True,12081001204,True,False,1.0,12081001204,True,False,100-500m
tract,easy,504.6493617809838,48141003901,48141003901,True,48141003901,True,False,1.0,48141003901,True,False,>500m
zcta,hard,42.28732974720035,43435,43435,True,43435,True,False,1.0,43435,True,False,25-50m
zcta,easy,184.44737061376915,44687,44687,True,44687,True,False,1.0,44687,True,False,100-500m
tract,easy,668.2671352230913,53011041009,53011041009,True,53011041009,True,False,1.0,53011041009,True,False,>500m
tract,easy,141.7647023442081,17043841110,17043841110,True,17043841110,True,False,1.0,17043841110,True,False,100-500m
county,hard,58.931962944905855,17055,17055,True,17055,True,False,1.0,17055,True,False,50-100m
county,edge,44.74253048916103,12087,12087,True,12087,True,False,1.0,12087,True,False,25-50m
tract,easy,886.9823933621839,48339692604,48339692604,True,48339692604,True,False,1.0,48339692604,True,False,>500m
county,boundary,3.860782919708812,48363,48363,True,48363,True,True,0.64,,False,True,0-10m
zcta,edge,62.675142546621785,76632,76632,True,76632,True,False,1.0,76632,True,False,50-100m
zcta,easy,3218.0069146134692,44057,44057,True,44057,True,False,1.0,44057,True,False,>500m
county,boundary,5.357096452543877,48371,48371,True,48371,True,True,0.64,,False,True,0-10m
zcta,hard,99.46623143269265,79935,79935,True,79935,True,False,1.0,79935,True,False,50-100m
tract,medium,358.0247762968507,39113130101,39113130101,True,39113130101,True,False,1.0,39113130101,True,False,100-500m
tract,easy,601.9691515033415,12011060801,12011060801,True,12011060801,True,False,1.0,12011060801,True,False,>500m
tract,hard,17.653679649231076,12086016100,12086016100,True,12086016100,True,False,0.97,,False,True,10-25m
zcta,easy,974.1041856801057,45613,45613,True,45613,True,False,1.0,45613,True,False,>500m
tract,hard,41.0634649317466,48039660614,48039660614,True,48039660614,True,False,1.0,48039660614,True,False,25-50m
county,hard,79.2300772106807,48491,48491,True,48491,True,False,1.0,48491,True,False,50-100m
tract,easy,301.0919947898518,48113014315,48113014315,True,48113014315,True,False,1.0,48113014315,True,False,100-500m
zcta,boundary,9.508432515908869,77089,77089,True,77089,True,True,0.78,,False,True,0-10m
tract,easy,1981.4716261507535,48471790402,48471790402,True,48471790402,True,False,1.0,48471790402,True,False,>500m
zcta,medium,357.3747901167874,76704,76704,True,76704,True,False,1.0,76704,True,False,100-500m
county,easy,1348.6222032798732,17049,17049,True,17049,True,False,1.0,17049,True,False,>500m
tract,medium,108.19735279579926,36119003100,36119003100,True,36119003100,True,False,1.0,36119003100,True,False,100-500m
county,medium,434.57029547301835,48063,48063,True,48063,True,False,1.0,48063,True,False,100-500m
tract,medium,358.2074541542116,17031804109,17031804109,True,17031804109,True,False,1.0,17031804109,True,False,100-500m
zcta,hard,49.40650198658988,78040,78040,True,78040,True,False,1.0,78040,True,False,25-50m
county,hard,67.33686843074474,48175,48175,True,48175,True,False,1.0,48175,True,False,50-100m
tract,hard,15.766019531626107,36117020700,36117020700,True,36117020700,True,False,0.91,,False,True,10-25m
county,medium,450.3098774054912,06003,06003,True,06003,True,False,1.0,06003,True,False,100-500m
zcta,easy,1580.0139085610076,77533,77533,True,77533,True,False,1.0,77533,True,False,>500m
county,hard,79.88572180890922,13207,13207,True,13207,True,False,1.0,13207,True,False,50-100m
zcta,medium,354.6649173367349,75217,75217,True,75217,True,False,1.0,75217,True,False,100-500m
county,easy,10820.937030289815,48357,48357,True,48357,True,False,1.0,48357,True,False,>500m
tract,medium,359.4898382923523,48057000300,48057000300,True,48057000300,True,False,1.0,48057000300,True,False,100-500m
zcta,boundary,4.9786753084745605,93205,93205,True,93205,True,True,0.56,,False,True,0-10m
county,easy,4883.747176032716,39173,39173,True,39173,True,False,1.0,39173,True,False,>500m
zcta,medium,306.7970646353509,43527,43527,True,43527,True,False,1.0,43527,True,False,100-500m
tract,medium,279.80335536540156,36045061102,36045061102,True,36045061102,True,False,1.0,36045061102,True,False,100-500m
zcta,medium,103.03090291782743,30530,30530,True,30530,True,False,1.0,30530,True,False,100-500m
